isbn,title,author,publisher,issue_year,price,category_id,thumbnail
9784309228440,世界を変えた12の時計 : 時間と人間の1万年史,"デイヴィッド・ルーニー 著
東郷えりか 訳",河出書房新社,2022,2700 ,4,
9784622090496,猫に学ぶ : いかに良く生きるか,"ジョン・グレイ [著]
鈴木晶 訳",みすず書房,2021,3000 ,1,
9784893096005,リンドバーグ : 空飛ぶネズミの大冒険,"トーベン・クールマン 作
金原瑞人 訳",ブロンズ新社,2015,2200 ,7,
9784801004443,ドナルド・ジャッド : 風景とミニマリズム,荒川徹 著,水声社,2019,3000 ,7,
9784562056477,〈北欧流〉焚き火のある暮らし,"エイヴィン・ベルク 著
井上廣美 訳",原書房,2019,2500 ,3,
9784802511193,正しいものを正しくつくる : プロダクトをつくるとはどういうことなのか、あるいはアジャイルのその先について,市谷聡啓 著,ビー・エヌ・エヌ新社,2019,2600 ,0,
9784396617912,多様性の時代を生きるための哲学,"鹿島茂, 東浩紀, ブレイディみかこ, 千葉雅也, 石井洋二郎, 宇野重規, ドミニク・チェン 著",祥伝社,2022,1600 ,0,
9784910063232,異能の掛け算 : 新規事業のサイエンス,"井上一鷹 著
Sun Asterisk 監修",ニューズピックス,2022,2200 ,3,
9784296114986,経営12カ条 : 経営者として貫くべきこと,稲盛和夫 著,"日経BP日本経済新聞出版
日経BPマーケティング (発売)",2022,1700 ,3,
9784826902434,情報セキュリティの敗北史 : 脆弱性はどこから来たのか,"アンドリュー・スチュワート
小林啓倫 訳",白揚社,2022,3000 ,0,
9784296001255,ネットワーク・エフェクト : 事業とプロダクトに欠かせない強力で重要なフレームワーク,"アンドリュー・チェン 著
大熊希美 訳","日経BP
日経BPマーケティング (発売)",2022,2200 ,3,
9784065297032,ゲームの歴史 3,"岩崎夏海, 稲田豊史 著",講談社,2022,1600 ,7,
9784065297018,ゲームの歴史 1,"岩崎夏海, 稲田豊史 著",講談社,2022,1600 ,7,
9784065297025,ゲームの歴史 2,"岩崎夏海, 稲田豊史 著",講談社,2022,1600 ,7,
9784621045930,いかにして問題をとくか,"G.ポリア 著
柿内賢信 訳",丸善,"1975
1999",1500 ,4,
9784295011682,ノーコードシフト = NoCode Shift : プログラミングを使わない開発へ,"安藤昭太, 宮崎翼, NoCode Ninja 著",インプレス,2021,1600 ,0,
9784865283488,AIと白人至上主義 : 人工知能をめぐるイデオロギー,"ヤーデン・カッツ
庭田よう子 訳",左右社,2022,4000 ,0,
9784492762622,ラディカリー・ヒューマン : 人間の本質に迫る、革新的AI活用のアプローチ,"ポール・R・ドーアティ, H・ジェームズ・ウィルソン 著
保科学世 監修
山田美明 訳",東洋経済新報社,2022,2400 ,3,
9784101042411,未来をつくる言葉 : わかりあえなさをつなぐために,ドミニク・チェン 著,新潮社,2022,550 ,0,
9784492047200,Chatter : 「頭の中のひとりごと」をコントロールし、最良の行動を導くための26の方法,"イーサン・クロス 著
鬼澤忍 訳",東洋経済新報社,2022,1800 ,1,
9784163916248,コード・ブレーカー : 生命科学革命と人類の未来 上,"ウォルター・アイザックソン 著
西村美佐子, 野中香方子 訳",文藝春秋,2022,2250 ,4,
9784163916255,コード・ブレーカー : 生命科学革命と人類の未来 下,"ウォルター・アイザックソン 著
西村美佐子, 野中香方子 訳",文藝春秋,2022,2250 ,4,
9784152101815,運動の神話 上,"ダニエル・E・リーバーマン 著
中里京子 訳",早川書房,2022,2400 ,7,
9784152101822,運動の神話 下,"ダニエル・E・リーバーマン 著
中里京子 訳",早川書房,2022,2400 ,7,
9784492534601,リデザイン・ワーク新しい働き方 = redesign work,"リンダ・グラットン 著
池村千秋 訳",東洋経済新報社,2022,1900 ,3,
9784163916316,体はゆく : できるを科学する〈テクノロジー×身体〉,伊藤亜紗 著,文藝春秋,2022,1600 ,5,
9784621061220,パターン認識と機械学習　上　ベイズ理論による統計的予測,C.M.ビショップ著　元田浩他訳,丸善出版,2012,6500 ,5,
9784502422614,AI時代のキャリア生存戦略 = CAREER SURVIVAL STRATEGY IN THE AGE OF AI,倉嶌洋輔 著,"BOW&PARTNERS
中央経済グループパブリッシング (発売)",2022,1600 ,3,
9784863675889,若手社員との関係がうまくいかないと思ったら読む本 : 40代管理職が知っておくべき若手社員との接し方,宮本敦子 著,"セルバ出版
創英社/三省堂書店",2020,1800 ,3,
9784620325088,働き方改革 : 生産性とモチベーションが上がる事例20社,小室淑恵 著,毎日新聞出版,2018,1600 ,3,
9784532199746,アイデアは考えるな。,柳澤大輔 著,"日経BP日本経済新聞出版本部
日経BPマーケティング",2020,750 ,3,
9784396111175,この「社則」、効果あり。,柳澤大輔 [著],祥伝社,2008,760 ,3,
9784046046253,リビング・シフト = LIVING SHIFT : 面白法人カヤックが考える未来,柳澤大輔 著,KADOKAWA,2020,1400 ,0,
9784867230183,生き急ぐ,磯部一郎 著,"かざひの文庫
太陽出版 (発売)",2021,1500 ,1,
9784296201280,マスコミ対策の舞台裏 : 役員からの電話で起こされた朝,"鈴木正義, 遠藤眞代 著","日経BP
日経BPマーケティング (発売)",2022,1800 ,3,
9784502426919,創造力を民主化する : たった1つのフレームワークと3つの思考法,永井翔吾 著,"BOW&PARTNERS
中央経済グループパブリッシング (発売)",2022,2000 ,1,
9784910063256,「未来」とは何か : 1秒先から宇宙の終わりまでを見通すビッグ・クエスチョン,"デイビッド・クリスチャン 著
水谷淳, 鍛原多惠子 訳",ニューズピックス,2022,2600 ,3,
9784000248297,まったくゼロからの論理学,野矢茂樹 著,岩波書店,2020,1800 ,1,
9784299032546,世界一やばい西洋絵画の見方入門 : 山田五郎オトナの教養講座,山田五郎 著,宝島社,2022,1600 ,7,
9784296001330,BCGが読む経営の論点 2023,ボストンコンサルティンググループ 編,"日経BP
日経BPマーケティング (発売)",2022,1800 ,3,
9784120056178,世界のヘンな研究 : 世界のトンデモ学問19選,五十嵐杏南 著,中央公論新社,2023,1600 ,0,
9784295407553,デジタル・ブランディング : 世界のトップブランドがいま実践していること,"パブロ・ルビオ・オルダス 著
長谷川雅彬 監修","クロスメディア・パブリッシング
インプレス (発売)",2022,2080 ,6,
9784833420822,年収は「住むところ」で決まる : 雇用とイノベーションの都市経済学,"エンリコ・モレッティ 著
池村千秋 訳",プレジデント社,2014,2000 ,3,
9784492557914,右脳思考を鍛える : 「観・感・勘」を実践!究極のアイデアのつくり方,内田和成 著,東洋経済新報社,2019,1500 ,3,
9784344940994,ビジネス教養としての半導体 = The literacy of Semiconductor,高乗正行 著,"幻冬舎メディアコンサルティング
幻冬舎 (発売)",2022,1500 ,5,
9784788517721,価値を生む心理学 : 人と製品・サービスを結ぶ科学,小俣貴宣 編著,新曜社,2022,2600 ,5,
9056502457984,マウス,PORTみなとみらい,UCOM,2022,0 ,20,
1774393728422,HP用アダプター,PORTみなとみらい,HP,2022,0 ,20,
2827379818381,C-SC025-1　技術研修・塗装実習サンプル①（SC）,***No Record***,***No Record***,***No Record***,0 ,16,
0505223318011,C-SC025-2　技術研修・塗装実習サンプル②（SC）,***No Record***,***No Record***,***No Record***,0 ,16,
3849435870036,C-SC025-3　技術研修・塗装実習サンプル③（SC）,***No Record***,***No Record***,***No Record***,0 ,16,
5280202895655,C-SC025-4　技術研修・塗装実習サンプル④（SC）,***No Record***,***No Record***,***No Record***,0 ,16,
3492101723081,C-SC025-5　技術研修・塗装実習サンプル⑤（SC）,***No Record***,***No Record***,***No Record***,0 ,16,
9784502461118,コンサル脳を鍛える,中村健太郎 著,"BOW&PARTNERS
中央経済グループパブリッシング (発売)",2023,1800 ,3,
9784478115718,業務効率改善のためのTeams活用術,山田榮一,ダイヤモンド社,2023,1760 ,,
9784820121367,社内起業家 : 「サラリーマン」でも「起業家」でもない生き方,岩田徹 著,生産性出版,2022,1800 ,3,
9784309226712,サピエンス全史 : 文明の構造と人類の幸福 上,"ユヴァル・ノア・ハラリ 著
柴田裕之 訳",河出書房新社,2016,1900 ,2,
9784309226729,サピエンス全史 : 文明の構造と人類の幸福 下,"ユヴァル・ノア・ハラリ 著
柴田裕之 訳",河出書房新社,2016,1900 ,2,
9949673131036,Teams活用術,山田榮一,ダイヤモンド社,2023,1600 ,23,
6423061715730,技術研修・塗装実習サンプル①(MM),人材開発部,***No Record***,2023,0 ,19,
2394376641455,技術研修・塗装実習サンプル②(MM),人材開発部,***No Record***,2023,0 ,19,
5927013509536,技術研修・塗装実習③(MM),人材開発部,***No Record***,2023,0 ,19,
0524400867273,技術研修・塗装実習④(MM),人材開発部,***No Record***,2023,0 ,19,
7857118020171,技術研修・塗装実習サンプル③(MM),人材開発部,***No Record***,2023,0 ,19,
6566092559678,技術研修・塗装実習サンプル④,人材開発部,***No Record***,2023,0 ,19,
7234648123125,技術研修・塗装実習サンプル⑤(MM),人材開発部,***No Record***,2023,0 ,19,
0866246292611,技術研修・塗装実習サンプル④(MM),人材開発部,***No Record***,2023,0 ,19,
4464011853038,技術研修貸出備品 ヘッドフォンMM①,PORTみなとみらい,SONY,2023,0 ,19,
1315222916638,技術研修貸出備品 ヘッドフォンMM②,PORTみなとみらい,SONY,2023,0 ,19,
7206184101670,ACアダプターVAIO用　B-A007-3,PORTみなとみらい,SONY,***No Record***,0 ,20,
2594454717051,技術研修　ヘッドフォン SC①-1 C-SC026-1,***No Record***,SONY,***No Record***,0 ,17,
3217235998919,技術研修　ヘッドフォン　SC②　C-SC026-2,***No Record***,SONY,***No Record***,0 ,17,
9784130830553,言語科学の世界へ : ことばの不思議を体験する45題,東京大学言語情報科学専攻 編,東京大学出版会,2011,3000 ,8,
9784774407760,調べる技術 : 国会図書館秘伝のレファレンス・チップス,小林昌樹 著,皓星社,2022,2000 ,0,
9784782801369,論理トレーニング101題,野矢茂樹 著,産業図書,2001,2000 ,1,
9784627913837,ロボット工学の基礎 = Fundamentals of Robotics,川﨑晴久 著,森北出版,2020,2600 ,5,
9784434318412,ソニー創業者を支えた人 : 川名喜之氏遺稿集,"川名喜之 [著]
安藤哲雄 編著","湘南社
星雲社 (発売)",2023,2000 ,5,
9784396617639,ものがわかるということ,養老孟司 著,祥伝社,2023,1600 ,9,
9784130638500,これからの建築理論 = Architectural Theory Now,東京大学建築学専攻Advanced Design Studies 編,東京大学出版会,2014,1400 ,5,
9784842916934,持続可能な社会を考える法律学入門,井上秀典 著,八千代出版,2016,3200 ,3,
9784296117802,企業価値経営 = Corporate Value Management,伊藤邦雄 著,"日経BP日本経済新聞出版
日経BPマーケティング (発売)",2023,4400 ,3,
9784798158891,図解でわかる!理工系のためのよい文章の書き方 : 論文・レポートを自力で書けるようになる方法,"福地健太郎 文
園山隆輔 図解",翔泳社,2019,1800 ,4,
9784535559998,大学生のための経済学の実証分析,"千田亮吉, 加藤久和, 本田圭市郎, 萩原里紗 著",日本評論社,2023,2300 ,3,
9784130323956,リベラルアーツの法学 = LAW IN LIBERAL ARTS : 自由のための技法を学ぶ,松田浩道 著,東京大学出版会,2022,2400 ,3,
9784845919321,〈クリティカル・ワード〉文学理論 = Critical Words for Literary Theory : 読み方を学び文学と出会いなおす,"三原芳秋, 渡邊英理, 鵜戸聡 編",フィルムアート社,2020,2200 ,9,
9784295408338,教養としての教養 : Cultivating the world,角田陽一郎 著,"クロスメディア・パブリッシング
インプレス (発売)",2023,1680 ,0,
9784762830860,産業・組織心理学講座 第3巻,角山剛,北大路書房,2019,3100 ,3,
9784532198312,「なぜか売れる」の公式,理央周 著,日本経済新聞出版社,2017,750 ,6,
9784569854052,ゼロストレス転職 : 99%がやらない「内定の近道」,佐野創太 著,PHP研究所,2023,1650 ,3,
9784763139498,"「会社辞めたい」ループから抜け出そう! = How to Escape from ""Stay or Go"" Struggle in your Job! : 転職後も武器になる思考法",佐野創太 著,サンマーク出版,2022,1400 ,1,
9784534055330,課題解決につながる「実践マーケティング」入門,理央周 著,日本実業出版社,2017,1600 ,6,
9784296115938,売れない問題解決の公式,理央周 著,"日経BP日本経済新聞出版
日経BPマーケティング (発売)",2023,1600 ,6,
9784296000357,推しエコノミー = STAN economy : 「仮想一等地」が変えるエンタメの未来,中山淳雄 著,"日経BP
日経BPマーケティング (発売)",2021,1800 ,0,
9784815621216,生成AI = Generative AI : 社会を激変させるAIの創造力(PORT管理①),白辺陽 著,SBクリエイティブ,2023,1700 ,0,
9784901976909,仮想世界錬金術 : モバイルソーシャルアプリに見る現代ディジタルコンテンツ革命,山上俊彦 著,ACCESS,2011,933 ,6,
